Sequence,Date - Time,Frequency [MHz],Channel,Modulation,Bandwidth [KHz],SF,Coding rate,ADR,RSSI [dBm],SNR [dB],Port,Payload ,Led 3 status,Athmospheric pressure,Temperature,Altitude (Pressure based),Battery status,Latitude,Longitude,Altitude
8003,2015-07-08 14:26:49,867.1,3,LoRa,125,SF11,4/5,on,-122,-8,2,0026c40bc403ad42403e280414eb00e3,00,26c4,0bc4,03ad,25.98 %,45.17072262414963,5.739906518448176,00e3
8002,2015-07-08 14:26:47,867.3,4,LoRa,125,SF12,4/5,on,-121,-7,2,0026c30bca03b442403e280414eb00e3,00,26c3,0bca,03b4,25.98 %,45.17072262414963,5.739906518448176,00e3
7996,2015-07-08 14:26:42,868.1,0,LoRa,125,SF11,4/5,on,-124,-9.8,2,0026c30bbe03b340403e280414eb00e3,00,26c3,0bbe,03b3,25.2 %,45.17072262414963,5.739906518448176,00e3
7992,2015-07-08 14:26:38,868.1,0,LoRa,125,SF8,4/5,on,-120,-7.5,2,0026c40bbe03af42403e280414de00e2,00,26c4,0bbe,03af,25.98 %,45.17072262414963,5.739627568677374,00e2
7986,2015-07-08 14:26:32,867.5,5,LoRa,125,SF7,4/5,on,-121,-8.5,2,0026c50bbe03a040403e280414de00e2,00,26c5,0bbe,03a0,25.2 %,45.17072262414963,5.739627568677374,00e2
7983,2015-07-08 14:26:31,868.5,2,LoRa,125,SF10,4/5,on,-121,-8.8,2,0026c50bb803a93f403e280414de00e2,00,26c5,0bb8,03a9,24.8 %,45.17072262414963,5.739627568677374,00e2
7982,2015-07-08 14:26:30,867.3,4,LoRa,125,SF11,4/5,on,-121,-12.2,2,0026c50bb8039b42403e280414de00e2,00,26c5,0bb8,039b,25.98 %,45.17072262414963,5.739627568677374,00e2
7976,2015-07-08 14:26:24,868.3,1,LoRa,125,SF10,4/5,on,-122,-13.8,2,0026c70bb103973f403e280414de00e2,00,26c7,0bb1,0397,24.8 %,45.17072262414963,5.739627568677374,00e2
7975,2015-07-08 14:26:23,867.25,3,LoRa,125,SF11,4/5,on,-122,-12.2,2,0026c50bb1039b3f403e280414de00e2,00,26c5,0bb1,039b,24.8 %,45.17072262414963,5.739627568677374,00e2
7968,2015-07-08 14:26:17,868.1,0,LoRa,125,SF11,4/5,on,-124,-14.5,2,0026c50bab03a041403e280414de00e2,00,26c5,0bab,03a0,25.59 %,45.17072262414963,5.739627568677374,00e2
7967,2015-07-08 14:26:16,868.5,2,LoRa,125,SF12,4/5,on,-122,-7.8,2,0026c60bb1039c3f403e280414de00e2,00,26c6,0bb1,039c,24.8 %,45.17072262414963,5.739627568677374,00e2
7963,2015-07-08 14:26:12,867.1,3,LoRa,125,SF9,4/5,on,-124,-10.5,2,0026c40bb103a040403e280414de00e2,00,26c4,0bb1,03a0,25.2 %,45.17072262414963,5.739627568677374,00e2
7961,2015-07-08 14:26:11,867.25,7,LoRa,125,SF11,4/5,on,-124,-13.5,2,0026c40ba503a23f403e280414de00e2,00,26c4,0ba5,03a2,24.8 %,45.17072262414963,5.739627568677374,00e2
7960,2015-07-08 14:26:09,868.3,1,LoRa,125,SF12,4/5,on,-120,-12.8,2,0026c50bab03a03f403e280414de00e2,00,26c5,0bab,03a0,24.8 %,45.17072262414963,5.739627568677374,00e2
7956,2015-07-08 14:26:06,868.3,1,LoRa,125,SF9,4/5,on,-121,-12.2,2,0026c40bab03a641403e280414de00e2,00,26c4,0bab,03a6,25.59 %,45.17072262414963,5.739627568677374,00e2
7955,2015-07-08 14:26:05,868.5,2,LoRa,125,SF10,4/5,on,-121,-8,2,0026c50ba503a73e403e280414de00e2,00,26c5,0ba5,03a7,24.41 %,45.17072262414963,5.739627568677374,00e2
7954,2015-07-08 14:26:04,867.3,4,LoRa,125,SF11,4/5,on,-122,-11.5,2,0026c50ba503a23f403e280414de00e2,00,26c5,0ba5,03a2,24.8 %,45.17072262414963,5.739627568677374,00e2
7949,2015-07-08 14:26:00,867.9,7,LoRa,125,SF9,4/5,on,-122,-11.5,2,0026c60ba5038c41403e200414d700e3,00,26c6,0ba5,038c,25.59 %,45.170636793450925,5.7394773649546345,00e3
7947,2015-07-08 14:25:58,868.5,2,LoRa,125,SF11,4/5,on,-122,-8.8,2,0026c50ba5039940403e200414d700e3,00,26c5,0ba5,0399,25.2 %,45.170636793450925,5.7394773649546345,00e3
7942,2015-07-08 14:25:53,867.3,4,LoRa,125,SF9,4/5,on,-122,-10,2,0026c60b9f039442403e200414d700e3,00,26c6,0b9f,0394,25.98 %,45.170636793450925,5.7394773649546345,00e3
7939,2015-07-08 14:25:50,868.5,2,LoRa,125,SF12,4/5,on,-121,-14.2,2,0026c60bab039140403e100414be00e3,00,26c6,0bab,0391,25.2 %,45.17046513205351,5.738940923087707,00e3
7932,2015-07-08 14:25:44,868.1,0,LoRa,125,SF12,4/5,on,-122,-14.2,2,0026c40ba503a83e403e100414be00e3,00,26c4,0ba5,03a8,24.41 %,45.17046513205351,5.738940923087707,00e3
7921,2015-07-08 14:25:34,867.7,6,LoRa,125,SF9,4/5,on,-122,-8.2,2,0026c50b9f039e41403e090414ab00e5,00,26c5,0b9f,039e,25.59 %,45.17039003019214,5.738533227268842,00e5
7862,2015-07-08 14:24:41,867.3,4,LoRa,125,SF12,4/5,on,-120,-8.8,2,0026c30bab03bc3f403d940413c100dd,00,26c3,0bab,03bc,24.8 %,45.16913475622353,5.733512131394402,00dd
7857,2015-07-08 14:24:37,867.7,6,LoRa,125,SF10,4/5,on,-121,-3.5,2,0026c40bab03b241403d940413c100dd,00,26c4,0bab,03b2,25.59 %,45.16913475622353,5.733512131394402,00dd
7856,2015-07-08 14:24:36,868.1,0,LoRa,125,SF11,4/5,on,-122,-8,2,0026c30bab03b13f403d940413c100dd,00,26c3,0bab,03b1,24.8 %,45.16913475622353,5.733512131394402,00dd
7855,2015-07-08 14:24:35,868.5,2,LoRa,125,SF12,4/5,on,-122,-11.8,2,0026c30bb103b240403d940413c100dd,00,26c3,0bb1,03b2,25.2 %,45.16913475622353,5.733512131394402,00dd
7849,2015-07-08 14:24:30,867.9,7,LoRa,125,SF11,4/5,on,-124,-14,2,0026c30bab03b241403d920413bf00dd,00,26c3,0bab,03b2,25.59 %,45.16911329854885,5.733469216045048,00dd
7848,2015-07-08 14:24:28,868.3,1,LoRa,125,SF12,4/5,on,-121,-12.5,2,0026c30bb103b242403d920413bf00dd,00,26c3,0bb1,03b2,25.98 %,45.16911329854885,5.733469216045048,00dd
7841,2015-07-08 14:24:22,867.7,6,LoRa,125,SF12,4/5,on,-121,-13,2,0026c40bb103b43e403d8c0413b600dd,00,26c4,0bb1,03b4,24.41 %,45.16904892552482,5.733276096972954,00dd
7821,2015-07-08 14:24:04,867.25,7,LoRa,125,SF11,4/5,on,-124,-7,2,0026c30bb803a041403d7f0413a600df,00,26c3,0bb8,03a0,25.59 %,45.16890945063942,5.732932774178121,00df
7820,2015-07-08 14:24:03,868.3,1,LoRa,125,SF12,4/5,on,-121,-15.5,2,0026c40bb803a540403d7f0413a600df,00,26c4,0bb8,03a5,25.2 %,45.16890945063942,5.732932774178121,00df
7813,2015-07-08 14:23:57,867.9,7,LoRa,125,SF12,4/5,on,-124,-18.8,2,0026c40bbe03a841403d7f0413a600df,00,26c4,0bbe,03a8,25.59 %,45.16890945063942,5.732932774178121,00df
7807,2015-07-08 14:23:52,868.5,2,LoRa,125,SF11,4/5,on,-120,-15,2,0026c40bbe03a741403d7f0413a600df,00,26c4,0bbe,03a7,25.59 %,45.16890945063942,5.732932774178121,00df
7800,2015-07-08 14:23:45,868.3,1,LoRa,125,SF11,4/5,on,-116,-11.5,2,0026c30bc403ad42403d7f0413a600df,00,26c3,0bc4,03ad,25.98 %,45.16890945063942,5.732932774178121,00df
7799,2015-07-08 14:23:44,867.1,3,LoRa,125,SF12,4/5,on,-121,-8,2,0026c30bca03b441403d7f0413a600df,00,26c3,0bca,03b4,25.59 %,45.16890945063942,5.732932774178121,00df
7797,2015-07-08 14:23:42,867.7,6,LoRa,125,SF7,4/5,on,-120,-6.2,2,0026c30bc403b73f403d7f0413a600df,00,26c3,0bc4,03b7,24.8 %,45.16890945063942,5.732932774178121,00df
7793,2015-07-08 14:23:39,867.7,6,LoRa,125,SF11,4/5,on,-121,-5,2,0026c10bc403b541403d7f0413a600df,00,26c1,0bc4,03b5,25.59 %,45.16890945063942,5.732932774178121,00df
7792,2015-07-08 14:23:38,868.3,1,LoRa,125,SF12,4/5,on,-121,-14.5,2,0026c40bca03b53f403d7f0413a600df,00,26c4,0bca,03b5,24.8 %,45.16890945063942,5.732932774178121,00df
7789,2015-07-08 14:23:35,867.7,6,LoRa,125,SF8,4/5,on,-119,-2.5,2,0026c30bca03b742403d7f0413a600df,00,26c3,0bca,03b7,25.98 %,45.16890945063942,5.732932774178121,00df
7785,2015-07-08 14:23:31,867.7,6,LoRa,125,SF12,4/5,on,-120,-5,2,0026c40bca03ae41403d7c0413a400e0,00,26c4,0bca,03ae,25.59 %,45.1688772641274,5.7328898588287664,00e0
7781,2015-07-08 14:23:28,867.7,6,LoRa,125,SF9,4/5,on,-122,-2.8,2,0026c20bca03aa40403d7c0413a400e0,00,26c2,0bca,03aa,25.2 %,45.1688772641274,5.7328898588287664,00e0
7780,2015-07-08 14:23:27,868.1,0,LoRa,125,SF10,4/5,on,-124,-10.2,2,0026c40bca03ad42403d7c0413a400e0,00,26c4,0bca,03ad,25.98 %,45.1688772641274,5.7328898588287664,00e0
7779,2015-07-08 14:23:26,867.9,3,LoRa,125,SF11,4/5,on,-122,-5.8,2,0026c30bc403b241403d7c0413a400e0,00,26c3,0bc4,03b2,25.59 %,45.1688772641274,5.7328898588287664,00e0
7771,2015-07-08 14:23:19,867.1,3,LoRa,125,SF12,4/5,on,-121,-14.5,2,0026c50bd103a841403d7a04138800e0,00,26c5,0bd1,03a8,25.59 %,45.168855806452726,5.732289043937808,00e0
7764,2015-07-08 14:23:12,868.1,0,LoRa,125,SF12,4/5,on,-122,-12,2,0026c40bd103a842403d8c04136700e0,00,26c4,0bd1,03a8,25.98 %,45.16904892552482,5.731580940673464,00e0
7761,2015-07-08 14:23:09,867.9,7,LoRa,125,SF8,4/5,on,-122,-5.2,2,0026c30bd103ac3f403d8c04136700e0,00,26c3,0bd1,03ac,24.8 %,45.16904892552482,5.731580940673464,00e0
7760,2015-07-08 14:23:09,868.1,0,LoRa,125,SF9,4/5,on,-122,-7.8,2,0026c30bd103aa42403d8c04136700e0,00,26c3,0bd1,03aa,25.98 %,45.16904892552482,5.731580940673464,00e0
7757,2015-07-08 14:23:06,867.7,6,LoRa,125,SF12,4/5,on,-121,-14.2,2,0026c40bd103b23f403d8c04136700e0,00,26c4,0bd1,03b2,24.8 %,45.16904892552482,5.731580940673464,00e0
7751,2015-07-08 14:23:01,868.5,2,LoRa,125,SF11,4/5,on,-122,-11.8,2,0026c20bd703b640403d8c04136700e0,00,26c2,0bd7,03b6,25.2 %,45.16904892552482,5.731580940673464,00e0
7750,2015-07-08 14:23:00,867.3,4,LoRa,125,SF12,4/5,on,-120,-15,2,0026c30bd703b242403d8c04136700e0,00,26c3,0bd7,03b2,25.98 %,45.16904892552482,5.731580940673464,00e0
7746,2015-07-08 14:22:56,867.5,5,LoRa,125,SF9,4/5,on,-122,-8.2,2,0026c20bd703b542403d8c04136700e0,00,26c2,0bd7,03b5,25.98 %,45.16904892552482,5.731580940673464,00e0
7741,2015-07-08 14:22:51,867.7,6,LoRa,125,SF7,4/5,on,-122,-8.5,2,0026c20bd703c03f403d8c04136700e0,00,26c2,0bd7,03c0,24.8 %,45.16904892552482,5.731580940673464,00e0
7738,2015-07-08 14:22:49,867.3,4,LoRa,125,SF10,4/5,on,-121,-11.5,2,0026c20bd703b742403d8c04136700e0,00,26c2,0bd7,03b7,25.98 %,45.16904892552482,5.731580940673464,00e0
7737,2015-07-08 14:22:48,867.9,7,LoRa,125,SF11,4/5,on,-124,-13.5,2,0026c10bd703bb41403d8c04136700e0,00,26c1,0bd7,03bb,25.59 %,45.16904892552482,5.731580940673464,00e0
7733,2015-07-08 14:22:44,867.7,6,LoRa,125,SF8,4/5,on,-120,-6,2,0026c20bdd03b742403d8c04136700e0,00,26c2,0bdd,03b7,25.98 %,45.16904892552482,5.731580940673464,00e0
7730,2015-07-08 14:22:42,867.3,4,LoRa,125,SF11,4/5,on,-122,-11,2,0026c10bd703b740403d8f04136300e1,00,26c1,0bd7,03b7,25.2 %,45.169081112036835,5.731495109974755,00e1
7729,2015-07-08 14:22:41,867.75,7,LoRa,125,SF12,4/5,on,-122,-9,2,0026c10be303c840403d8f04136300e1,00,26c1,0be3,03c8,25.2 %,45.169081112036835,5.731495109974755,00e1
7725,2015-07-08 14:22:37,867.7,6,LoRa,125,SF9,4/5,on,-122,-5.5,2,0026c20bd703c040403d8f04136300e1,00,26c2,0bd7,03c0,25.2 %,45.169081112036835,5.731495109974755,00e1
7722,2015-07-08 14:22:35,867.3,4,LoRa,125,SF12,4/5,on,-121,-7.2,2,0026c10be303bd42403d8f04136300e1,00,26c1,0be3,03bd,25.98 %,45.169081112036835,5.731495109974755,00e1
7716,2015-07-08 14:22:29,868.1,0,LoRa,125,SF11,4/5,on,-124,-11.8,2,0026c00bdd03c341403da504134a00e0,00,26c0,0bdd,03c3,25.59 %,45.16931714645828,5.730958668107828,00e0
7709,2015-07-08 14:22:23,867.9,7,LoRa,125,SF11,4/5,on,-124,-12,2,0026c00bdd03c140403da504134a00e0,00,26c0,0bdd,03c1,25.2 %,45.16931714645828,5.730958668107828,00e0
7702,2015-07-08 14:22:17,867.3,4,LoRa,125,SF11,4/5,on,-120,-15.2,2,0026c10bdd03bc42403db904132f00dd,00,26c1,0bdd,03bc,25.98 %,45.169531723205054,5.730379310891546,00dd
7701,2015-07-08 14:22:16,867.9,7,LoRa,125,SF12,4/5,on,-124,-13,2,0026c20be303b640403db904132f00dd,00,26c2,0be3,03b6,25.2 %,45.169531723205054,5.730379310891546,00dd
7696,2015-07-08 14:22:11,868.1,0,LoRa,125,SF10,4/5,on,-122,-11.8,2,0026c30be303b141403dbb04132d00df,00,26c3,0be3,03b1,25.59 %,45.16955318087973,5.730336395542192,00df
7695,2015-07-08 14:22:11,867.1,3,LoRa,125,SF11,4/5,on,-120,-13,2,0026c20bdd03b740403dbb04132d00df,00,26c2,0bdd,03b7,25.2 %,45.16955318087973,5.730336395542192,00df
7692,2015-07-08 14:22:07,868.1,0,LoRa,125,SF7,4/5,on,-121,-7.8,2,0026c20bea03bc3f403dbb04132d00df,00,26c2,0bea,03bc,24.8 %,45.16955318087973,5.730336395542192,00df
7690,2015-07-08 14:22:06,867.3,4,LoRa,125,SF9,4/5,on,-121,-12.2,2,0026c20be303bd40403dbb04132d00df,00,26c2,0be3,03bd,25.2 %,45.16955318087973,5.730336395542192,00df
7688,2015-07-08 14:22:04,868.1,0,LoRa,125,SF11,4/5,on,-122,-8.5,2,0026c20be303bb40403dbb04132d00df,00,26c2,0be3,03bb,25.2 %,45.16955318087973,5.730336395542192,00df
7687,2015-07-08 14:22:03,867.1,3,LoRa,125,SF12,4/5,on,-122,-7.5,2,0026c30bea03b540403dcf04131800e2,00,26c3,0bea,03b5,25.2 %,45.1697677576265,5.729885784373973,00e2
7674,2015-07-08 14:21:52,867.3,4,LoRa,125,SF11,4/5,on,-122,-14.2,2,0026c10be303c641403df00412ec00e6,00,26c1,0be3,03c6,25.59 %,45.170121809258674,5.728941646688181,00e6
7673,2015-07-08 14:21:50,867.9,7,LoRa,125,SF12,4/5,on,-124,-13.2,2,0026c10bf003c142403df00412ec00e6,00,26c1,0bf0,03c1,25.98 %,45.170121809258674,5.728941646688181,00e6
7667,2015-07-08 14:21:45,868.5,2,LoRa,125,SF11,4/5,on,-121,-11.2,2,0026c10bea03c441403df00412ec00e6,00,26c1,0bea,03c4,25.59 %,45.170121809258674,5.728941646688181,00e6
7666,2015-07-08 14:21:44,867.3,4,LoRa,125,SF12,4/5,on,-122,-14,2,0026c20bf003bf42403df00412ec00e6,00,26c2,0bf0,03bf,25.98 %,45.170121809258674,5.728941646688181,00e6
7660,2015-07-08 14:21:39,868.3,1,LoRa,125,SF11,4/5,on,-122,-1.5,2,0026c00bf003c542403e020412d300e6,00,26c0,0bf0,03c5,25.98 %,45.17031492833077,5.728405204821254,00e6
7659,2015-07-08 14:21:38,867.1,3,LoRa,125,SF12,4/5,on,-124,-7.8,2,0026c10bf603c63f403e020412d300e6,00,26c1,0bf6,03c6,24.8 %,45.17031492833077,5.728405204821254,00e6
7648,2015-07-08 14:21:28,868.3,1,LoRa,125,SF9,4/5,on,-121,-11,2,0026c10bf003c641403e020412d300e6,00,26c1,0bf0,03c6,25.59 %,45.17031492833077,5.728405204821254,00e6
7647,2015-07-08 14:21:27,868.5,2,LoRa,125,SF10,4/5,on,-121,-14.2,2,0026c20bf603c240403e020412d300e6,00,26c2,0bf6,03c2,25.2 %,45.17031492833077,5.728405204821254,00e6
7646,2015-07-08 14:21:26,867.3,4,LoRa,125,SF11,4/5,on,-121,-15.8,2,0026c10bf603c441403e020412d300e6,00,26c1,0bf6,03c4,25.59 %,45.17031492833077,5.728405204821254,00e6
7645,2015-07-08 14:21:25,867.9,7,LoRa,125,SF12,4/5,on,-121,-15,2,0026c10bfc03c640403e020412d300e6,00,26c1,0bfc,03c6,25.2 %,45.17031492833077,5.728405204821254,00e6
7633,2015-07-08 14:21:15,867.9,7,LoRa,125,SF10,4/5,on,-122,-15.8,2,0026c10bf603c641403e020412d300e6,00,26c1,0bf6,03c6,25.59 %,45.17031492833077,5.728405204821254,00e6
7632,2015-07-08 14:21:14,868.1,0,LoRa,125,SF11,4/5,on,-122,-6.2,2,0026c00bf603c33f403e020412d300e6,00,26c0,0bf6,03c3,24.8 %,45.17031492833077,5.728405204821254,00e6
7625,2015-07-08 14:21:07,867.9,7,LoRa,125,SF11,4/5,on,-122,-10,2,0026c10bf603bc3f403e140412bb00e8,00,26c1,0bf6,03bc,24.8 %,45.17050804740286,5.727890220629003,00e8
7624,2015-07-08 14:21:06,868.3,1,LoRa,125,SF12,4/5,on,-122,-14.5,2,0026c30c0303b841403e140412bb00e8,00,26c3,0c03,03b8,25.59 %,45.17050804740286,5.727890220629003,00e8
7618,2015-07-08 14:21:01,867.3,4,LoRa,125,SF11,4/5,on,-122,-8.5,2,0026c20bf603b53f403e3104129600e7,00,26c2,0bf6,03b5,24.8 %,45.17081918368568,5.727096286665951,00e7
7610,2015-07-08 14:20:53,867.3,4,LoRa,125,SF12,4/5,on,-122,-13,2,0026c30c0303b142403e3104129600e7,00,26c3,0c03,03b1,25.98 %,45.17081918368568,5.727096286665951,00e7
7597,2015-07-08 14:20:42,867.9,7,LoRa,125,SF11,4/5,on,-124,-14.5,2,0026c00bfc03c43f403e5404126b00e4,00,26c0,0bfc,03c4,24.8 %,45.17119469299253,5.726173606654836,00e4
7590,2015-07-08 14:20:36,867.3,4,LoRa,125,SF11,4/5,on,-122,-10,2,0026c20c0303b540403e5404126b00e4,00,26c2,0c03,03b5,25.2 %,45.17119469299253,5.726173606654836,00e4
7589,2015-07-08 14:20:34,867.7,6,LoRa,125,SF12,4/5,on,-122,-13.8,2,0026c20c0903b640403e5404126b00e4,00,26c2,0c09,03b6,25.2 %,45.17119469299253,5.726173606654836,00e4
7583,2015-07-08 14:20:29,867.25,3,LoRa,125,SF11,4/5,on,-122,-10.8,2,0026c10c0303c741403e5304126b00e4,00,26c1,0c03,03c7,25.59 %,45.17118396415519,5.726173606654836,00e4
7582,2015-07-08 14:20:28,867.3,4,LoRa,125,SF12,4/5,on,-121,-9.5,2,0026c10c0903bd42403e5304126b00e4,00,26c1,0c09,03bd,25.98 %,45.17118396415519,5.726173606654836,00e4
7569,2015-07-08 14:20:17,867.7,6,LoRa,125,SF11,4/5,on,-121,-11.2,2,0026c10c0903c342403e5104126900e3,00,26c1,0c09,03c3,25.98 %,45.17116250648051,5.726130691305482,00e3
7564,2015-07-08 14:20:12,868.1,0,LoRa,125,SF9,4/5,on,-124,-12.5,2,0026c10c0303be40403e5104126900e3,00,26c1,0c03,03be,25.2 %,45.17116250648051,5.726130691305482,00e3
7562,2015-07-08 14:20:10,867.3,4,LoRa,125,SF11,4/5,on,-122,-13.5,2,0026c10c0903be42403e6104125800e0,00,26c1,0c09,03be,25.98 %,45.17133416787793,5.725765910835971,00e0
7519,2015-07-08 14:19:31,867.1,3,LoRa,125,SF12,4/5,on,-121,-17.5,2,0026c10c2203bd43403e7b04122f00dc,00,26c1,0c22,03bd,26.38 %,45.17161311764873,5.72488614617421,00dc
7435,2015-07-08 14:18:15,868.5,2,LoRa,125,SF12,4/5,on,-122,-6,2,0026c20c3503c041403e8f04120a00dd,00,26c2,0c35,03c0,25.59 %,45.1718276943955,5.724092212211158,00dd
7421,2015-07-08 14:18:03,867.7,6,LoRa,125,SF12,4/5,on,-122,-14,2,0026c20c3b03be41403ec00411b700e1,00,26c2,0c3b,03be,25.59 %,45.17235340742509,5.722311225212959,00e1
7412,2015-07-08 14:17:54,868.1,0,LoRa,125,SF7,4/5,on,-121,-5.8,2,0026c20c3503b740403ec00411b700e1,00,26c2,0c35,03b7,25.2 %,45.17235340742509,5.722311225212959,00e1
7408,2015-07-08 14:17:51,868.1,0,LoRa,125,SF11,4/5,on,-122,-12,2,0026c20c2e03bd40403eda04118f00e5,00,26c2,0c2e,03bd,25.2 %,45.172632357195894,5.721452918225875,00e5
7407,2015-07-08 14:17:50,868.5,2,LoRa,125,SF12,4/5,on,-122,-16.2,2,0026c30c3503b643403eda04118f00e5,00,26c3,0c35,03b6,26.38 %,45.172632357195894,5.721452918225875,00e5
7393,2015-07-08 14:17:37,867.7,6,LoRa,125,SF12,4/5,on,-121,-4.5,2,0026c40c3b03b342403ef004116300e6,00,26c4,0c3b,03b3,25.98 %,45.17286839161734,5.720508780540083,00e6
7387,2015-07-08 14:17:32,867.9,3,LoRa,125,SF11,4/5,on,-121,-10.5,2,0026c30c3503af41403ef004116300e6,00,26c3,0c35,03af,25.59 %,45.17286839161734,5.720508780540083,00e6
7383,2015-07-08 14:17:28,867.1,3,LoRa,125,SF8,4/5,on,-120,-5.2,2,0026c30c3503a940403f0804113100e8,00,26c3,0c35,03a9,25.2 %,45.17312588371347,5.719435896806228,00e8
7381,2015-07-08 14:17:27,867.9,7,LoRa,125,SF10,4/5,on,-122,-12,2,0026c30c3503ae41403f0804113100e8,00,26c3,0c35,03ae,25.59 %,45.17312588371347,5.719435896806228,00e8
7352,2015-07-08 14:17:01,868.1,0,LoRa,125,SF11,4/5,on,-122,-14.8,2,0026c20c4103ba42403f270410f800e8,00,26c2,0c41,03ba,25.98 %,45.17345847767096,5.718212809349633,00e8
7351,2015-07-08 14:17:00,867.1,3,LoRa,125,SF12,4/5,on,-122,-14,2,0026c20c4103b040403f270410f800e8,00,26c2,0c41,03b0,25.2 %,45.17345847767096,5.718212809349633,00e8
7345,2015-07-08 14:16:55,867.9,7,LoRa,125,SF11,4/5,on,-124,-15.8,2,0026c10c4103b242403f270410f800e8,00,26c1,0c41,03b2,25.98 %,45.17345847767096,5.718212809349633,00e8
7344,2015-07-08 14:16:53,868.1,0,LoRa,125,SF12,4/5,on,-124,-15.8,2,0026c20c4703ba40403f270410f800e8,00,26c2,0c47,03ba,25.2 %,45.17345847767096,5.718212809349633,00e8
7339,2015-07-08 14:16:49,868.5,2,LoRa,125,SF10,4/5,on,-122,-14.8,2,0026c20c4103af41403f270410f900e8,00,26c2,0c41,03af,25.59 %,45.17345847767096,5.71823426702431,00e8
7337,2015-07-08 14:16:47,867.7,6,LoRa,125,SF12,4/5,on,-122,-14.5,2,0026c30c4703b443403f270410f900e8,00,26c3,0c47,03b4,26.38 %,45.17345847767096,5.71823426702431,00e8
7331,2015-07-08 14:16:42,868.5,2,LoRa,125,SF11,4/5,on,-121,-13,2,0026c20c4103b742403f270410f600e7,00,26c2,0c41,03b7,25.98 %,45.17345847767096,5.718169894000279,00e7
7312,2015-07-08 14:16:24,868.1,0,LoRa,125,SF9,4/5,on,-122,-10.8,2,0026c10c4703c041403f270410f200e7,00,26c1,0c47,03c0,25.59 %,45.17345847767096,5.71808406330157,00e7
7309,2015-07-08 14:16:22,869.25,7,LoRa,125,SF12,4/5,on,-122,-11,2,0026c30c4e03b842403f270410f200e7,00,26c3,0c4e,03b8,25.98 %,45.17345847767096,5.71808406330157,00e7
7304,2015-07-08 14:16:17,868.3,1,LoRa,125,SF10,4/5,on,-122,-13.5,2,0026c20c4e03b740403f270410f200e7,00,26c2,0c4e,03b7,25.2 %,45.17345847767096,5.71808406330157,00e7
7303,2015-07-08 14:16:17,867.1,3,LoRa,125,SF11,4/5,on,-122,-10.5,2,0026c20c4e03bb40403f270410f200e7,00,26c2,0c4e,03bb,25.2 %,45.17345847767096,5.71808406330157,00e7
7296,2015-07-08 14:16:10,868.1,0,LoRa,125,SF11,4/5,on,-121,-11,2,0026c20c4e03bd42403f290410f300e7,00,26c2,0c4e,03bd,25.98 %,45.17347993534564,5.7181055209762475,00e7
7295,2015-07-08 14:16:09,867.1,3,LoRa,125,SF12,4/5,on,-122,-11.2,2,0026c30c5403b640403f290410f300e7,00,26c3,0c54,03b6,25.2 %,45.17347993534564,5.7181055209762475,00e7
7288,2015-07-08 14:16:03,868.3,1,LoRa,125,SF12,4/5,on,-119,-11,2,0026c30c5403af40403f3c0410d700e6,00,26c3,0c54,03af,25.2 %,45.17368378325507,5.717504706085289,00e6
7267,2015-07-08 14:15:44,868.5,2,LoRa,125,SF12,4/5,on,-122,-12.8,2,0026be0c5403e840403f580410a900e9,00,26be,0c54,03e8,25.2 %,45.17398419070055,5.7165176530501425,00e9
7263,2015-07-08 14:15:40,867.1,3,LoRa,125,SF9,4/5,on,-122,-8.2,2,0026bf0c4e03dc42403f7604106f00e6,00,26bf,0c4e,03dc,25.98 %,45.17430605582071,5.715273107918871,00e6
7261,2015-07-08 14:15:39,867.7,6,LoRa,125,SF11,4/5,on,-120,-7,2,0026bf0c5403c142403f7604106f00e6,00,26bf,0c54,03c1,25.98 %,45.17430605582071,5.715273107918871,00e6
7260,2015-07-08 14:15:37,868.3,1,LoRa,125,SF12,4/5,on,-121,-10,2,0026c30c5a03ba42403f7604106f00e6,00,26c3,0c5a,03ba,25.98 %,45.17430605582071,5.715273107918871,00e6
7253,2015-07-08 14:15:31,867.9,7,LoRa,125,SF12,4/5,on,-124,-14.8,2,0026c30c5a03bc42403f8304104300e5,00,26c3,0c5a,03bc,25.98 %,45.17444553070611,5.714328970233079,00e5
7243,2015-07-08 14:15:22,867.9,3,LoRa,125,SF8,4/5,on,-120,-4.5,2,0026c30c5403b240403f8304104300e5,00,26c3,0c54,03b2,25.2 %,45.17444553070611,5.714328970233079,00e5
7241,2015-07-08 14:15:21,867.9,7,LoRa,125,SF10,4/5,on,-124,-6.5,2,0026c40c5a03b040403f8404103c00e5,00,26c4,0c5a,03b0,25.2 %,45.17445625954345,5.714178766510339,00e5
7240,2015-07-08 14:15:20,868.3,1,LoRa,125,SF11,4/5,on,-120,-12,2,0026c40c5403af41403f8404103c00e5,00,26c4,0c54,03af,25.59 %,45.17445625954345,5.714178766510339,00e5
7239,2015-07-08 14:15:18,867.1,3,LoRa,125,SF12,4/5,on,-121,-13.2,2,0026c40c5a03ac42403f8404103c00e5,00,26c4,0c5a,03ac,25.98 %,45.17445625954345,5.714178766510339,00e5
7227,2015-07-08 14:15:08,867.1,3,LoRa,125,SF10,4/5,on,-122,-16.2,2,0026c40c5a03a840403f8404103c00e5,00,26c4,0c5a,03a8,25.2 %,45.17445625954345,5.714178766510339,00e5
