Sequence,Date - Time,Frequency [MHz],Channel,Modulation,Bandwidth [KHz],SF,Coding rate,ADR,RSSI [dBm],SNR [dB],Port,Payload ,Led 3 status,Athmospheric pressure,Temperature,Altitude (Pressure based),Battery status,Latitude,Longitude,Altitude
1311,2015-07-08 12:46:06,868.3,1,LoRa,125,SF11,4/5,on,-116,-8,2,0026cb0c80036c3f4041750410b10107,00,26cb,0c80,036c,24.8 %,45.179788491700705,5.716689314447559,0107
1310,2015-07-08 12:46:05,868.5,2,LoRa,125,SF12,4/5,on,-120,-7,2,0026cd0c86035f404041750410b10107,00,26cd,0c86,035f,25.2 %,45.179788491700705,5.716689314447559,0107
1309,2015-07-08 12:46:03,868.3,8,LoRa,250,SF7,4/5,on,-117,-6.8,2,0026cc0c8603663d4041750410b10107,00,26cc,0c86,0366,24.02 %,45.179788491700705,5.716689314447559,0107
1306,2015-07-08 12:46:02,867.25,3,LoRa,125,SF9,4/5,on,-120,-1.5,2,0026cc0c80035f404041750410b10107,00,26cc,0c80,035f,25.2 %,45.179788491700705,5.716689314447559,0107
1304,2015-07-08 12:46:00,867.9,7,LoRa,125,SF11,4/5,on,-121,-3.2,2,0026cc0c8003623d4041750410b10107,00,26cc,0c80,0362,24.02 %,45.179788491700705,5.716689314447559,0107
1303,2015-07-08 12:45:59,868.3,1,LoRa,125,SF12,4/5,on,-121,-7.8,2,0026cc0c8603643f4041750410b10107,00,26cc,0c86,0364,24.8 %,45.179788491700705,5.716689314447559,0107
1302,2015-07-08 12:45:57,868.3,8,LoRa,250,SF7,4/5,on,-115,-0.8,2,0026cd0c8003653f4041750410b10107,00,26cd,0c80,0365,24.8 %,45.179788491700705,5.716689314447559,0107
1301,2015-07-08 12:45:56,867.3,4,LoRa,125,SF7,4/5,on,-117,-3,2,0026cc0c860368404041750410b10107,00,26cc,0c86,0368,25.2 %,45.179788491700705,5.716689314447559,0107
1300,2015-07-08 12:45:56,867.7,6,LoRa,125,SF8,4/5,on,-121,-3,2,0026cc0c80036b3f4041750410b10107,00,26cc,0c80,036b,24.8 %,45.179788491700705,5.716689314447559,0107
1299,2015-07-08 12:45:55,868.1,0,LoRa,125,SF9,4/5,on,-122,-0.8,2,0026cc0c8003663f4041750410b10107,00,26cc,0c80,0366,24.8 %,45.179788491700705,5.716689314447559,0107
1297,2015-07-08 12:45:54,867.5,5,LoRa,125,SF11,4/5,on,-115,-2.2,2,0026cc0c8003693f4041750410b10107,00,26cc,0c80,0369,24.8 %,45.179788491700705,5.716689314447559,0107
1294,2015-07-08 12:45:50,867.1,3,LoRa,125,SF7,4/5,on,-122,-6.5,2,0026cb0c8603643f4041750410b10107,00,26cb,0c86,0364,24.8 %,45.179788491700705,5.716689314447559,0107
1293,2015-07-08 12:45:50,867.5,5,LoRa,125,SF8,4/5,on,-121,-3.5,2,0026cc0c8003673f4041750410b10107,00,26cc,0c80,0367,24.8 %,45.179788491700705,5.716689314447559,0107
1292,2015-07-08 12:45:49,867.7,6,LoRa,125,SF9,4/5,on,-118,4,2,0026cb0c80036d3e4041750410b10107,00,26cb,0c80,036d,24.41 %,45.179788491700705,5.716689314447559,0107
1290,2015-07-08 12:45:47,867.1,3,LoRa,125,SF11,4/5,on,-119,0,2,0026cb0c800371404041750410b10107,00,26cb,0c80,0371,25.2 %,45.179788491700705,5.716689314447559,0107
1289,2015-07-08 12:45:46,867.3,4,LoRa,125,SF12,4/5,on,-120,-8.5,2,0026cc0c8603643e4041750410b10107,00,26cc,0c86,0364,24.41 %,45.179788491700705,5.716689314447559,0107
1287,2015-07-08 12:45:44,868.1,0,LoRa,125,SF7,4/5,on,-118,-1,2,0026c80c800382414041750410b10107,00,26c8,0c80,0382,25.59 %,45.179788491700705,5.716689314447559,0107
1286,2015-07-08 12:45:43,868.5,2,LoRa,125,SF8,4/5,on,-116,2.5,2,0026cb0c80037f3e4041750410b10107,00,26cb,0c80,037f,24.41 %,45.179788491700705,5.716689314447559,0107
1283,2015-07-08 12:45:41,868.1,0,LoRa,125,SF11,4/5,on,-120,2,2,0026ca0c80036c3d4041750410b10107,00,26ca,0c80,036c,24.02 %,45.179788491700705,5.716689314447559,0107
1282,2015-07-08 12:45:40,868.5,2,LoRa,125,SF12,4/5,on,-116,2.5,2,0026cb0c8003673d4041750410b10107,00,26cb,0c80,0367,24.02 %,45.179788491700705,5.716689314447559,0107
1280,2015-07-08 12:45:37,867.7,6,LoRa,125,SF7,4/5,on,-120,-6.5,2,0026cb0c8603673f4041750410b10107,00,26cb,0c86,0367,24.8 %,45.179788491700705,5.716689314447559,0107
1279,2015-07-08 12:45:37,868.1,0,LoRa,125,SF8,4/5,on,-119,-3,2,0026cb0c80036e3e4041750410b10107,00,26cb,0c80,036e,24.41 %,45.179788491700705,5.716689314447559,0107
1278,2015-07-08 12:45:36,867.1,3,LoRa,125,SF9,4/5,on,-122,-8.5,2,0026cb0c8003733f4041750410b10107,00,26cb,0c80,0373,24.8 %,45.179788491700705,5.716689314447559,0107
1277,2015-07-08 12:45:36,867.3,4,LoRa,125,SF10,4/5,on,-118,-2.5,2,0026ca0c8003663f4041750410b10107,00,26ca,0c80,0366,24.8 %,45.179788491700705,5.716689314447559,0107
1276,2015-07-08 12:45:35,867.9,7,LoRa,125,SF11,4/5,on,-122,-10,2,0026cb0c8003693f4041750410b10107,00,26cb,0c80,0369,24.8 %,45.179788491700705,5.716689314447559,0107
1275,2015-07-08 12:45:34,868.1,0,LoRa,125,SF12,4/5,on,-119,-4.5,2,0026cb0c80038c404041750410b10107,00,26cb,0c80,038c,25.2 %,45.179788491700705,5.716689314447559,0107
1273,2015-07-08 12:45:31,867.3,4,LoRa,125,SF7,4/5,on,-119,-7.2,2,0026cb0c8003703d4041720410b00105,00,26cb,0c80,0370,24.02 %,45.17975630518869,5.716667856772882,0105
1272,2015-07-08 12:45:31,867.9,7,LoRa,125,SF8,4/5,on,-118,-0.5,2,0026cc0c8003643f4041720410b00105,00,26cc,0c80,0364,24.8 %,45.17975630518869,5.716667856772882,0105
1270,2015-07-08 12:45:29,867.1,3,LoRa,125,SF10,4/5,on,-115,0.8,2,0026cb0c8003693d4041720410b00105,00,26cb,0c80,0369,24.02 %,45.17975630518869,5.716667856772882,0105
1269,2015-07-08 12:45:29,867.5,5,LoRa,125,SF11,4/5,on,-115,-7,2,0026cb0c8003723d4041720410b00105,00,26cb,0c80,0372,24.02 %,45.17975630518869,5.716667856772882,0105
1268,2015-07-08 12:45:27,867.7,6,LoRa,125,SF12,4/5,on,-120,-8.8,2,0026cb0c80036d3e4041720410b00105,00,26cb,0c80,036d,24.41 %,45.17975630518869,5.716667856772882,0105
1266,2015-07-08 12:45:25,867.1,3,LoRa,125,SF7,4/5,on,-119,-1,2,0026cc0c8003693f4041720410b00105,00,26cc,0c80,0369,24.8 %,45.17975630518869,5.716667856772882,0105
1265,2015-07-08 12:45:24,867.5,5,LoRa,125,SF8,4/5,on,-118,-5.2,2,0026ca0c8003703e4041720410b00105,00,26ca,0c80,0370,24.41 %,45.17975630518869,5.716667856772882,0105
1264,2015-07-08 12:45:24,867.7,6,LoRa,125,SF9,4/5,on,-119,1.8,2,0026ca0c86036e3e4041720410b00105,00,26ca,0c86,036e,24.41 %,45.17975630518869,5.716667856772882,0105
1263,2015-07-08 12:45:23,868.3,1,LoRa,125,SF10,4/5,on,-120,-3.5,2,0026cb0c8603703f4041720410b00105,00,26cb,0c86,0370,24.8 %,45.17975630518869,5.716667856772882,0105
1262,2015-07-08 12:45:22,868.5,2,LoRa,125,SF11,4/5,on,-118,1.2,2,0026ca0c8603753d4041720410b00105,00,26ca,0c86,0375,24.02 %,45.17975630518869,5.716667856772882,0105
1260,2015-07-08 12:45:19,868.3,8,LoRa,250,SF7,4/5,on,-114,-7.5,2,0026cb0c9203733f4041780410af0101,00,26cb,0c92,0373,24.8 %,45.17982067821272,5.716646399098205,0101
1259,2015-07-08 12:45:18,868.1,0,LoRa,125,SF7,4/5,on,-122,-7.5,2,0026ca0c8603753e4041780410af0101,00,26ca,0c86,0375,24.41 %,45.17982067821272,5.716646399098205,0101
1258,2015-07-08 12:45:18,868.5,2,LoRa,125,SF8,4/5,on,-118,2.5,2,0026cb0c8c03773f4041780410af0101,00,26cb,0c8c,0377,24.8 %,45.17982067821272,5.716646399098205,0101
1255,2015-07-08 12:45:16,868.3,1,LoRa,125,SF11,4/5,on,-115,-4,2,0026cb0c86036b3f4041780410af0101,00,26cb,0c86,036b,24.8 %,45.17982067821272,5.716646399098205,0101
1254,2015-07-08 12:45:15,868.5,2,LoRa,125,SF12,4/5,on,-115,1.5,2,0026cb0c8c03693e4041780410af0101,00,26cb,0c8c,0369,24.41 %,45.17982067821272,5.716646399098205,0101
1252,2015-07-08 12:45:12,867.9,7,LoRa,125,SF7,4/5,on,-120,-0.5,2,0026cc0c8c036b3f4041780410af0101,00,26cc,0c8c,036b,24.8 %,45.17982067821272,5.716646399098205,0101
1251,2015-07-08 12:45:12,868.1,0,LoRa,125,SF8,4/5,on,-122,-5,2,0026cc0c860361404041780410af0101,00,26cc,0c86,0361,25.2 %,45.17982067821272,5.716646399098205,0101
1250,2015-07-08 12:45:11,868.5,2,LoRa,125,SF9,4/5,on,-118,2.2,2,0026cc0c86036f3d4041840410ae0102,00,26cc,0c86,036f,24.02 %,45.17994942426078,5.716624941423528,0102
1248,2015-07-08 12:45:10,867.7,6,LoRa,125,SF11,4/5,on,-121,-5,2,0026cb0c8603613f4041840410ae0102,00,26cb,0c86,0361,24.8 %,45.17994942426078,5.716624941423528,0102
1247,2015-07-08 12:45:08,868.1,0,LoRa,125,SF12,4/5,on,-121,-10.2,2,0026cc0c8c03643f4041840410ae0102,00,26cc,0c8c,0364,24.8 %,45.17994942426078,5.716624941423528,0102
1244,2015-07-08 12:45:05,867.5,7,LoRa,125,SF8,4/5,on,-121,-1.2,2,0026cb0c8603673c4041840410ae0102,00,26cb,0c86,0367,23.62 %,45.17994942426078,5.716624941423528,0102
1243,2015-07-08 12:45:05,868.1,0,LoRa,125,SF9,4/5,on,-120,-2.8,2,0026cb0c8003633f4041840410ae0102,00,26cb,0c80,0363,24.8 %,45.17994942426078,5.716624941423528,0102
1241,2015-07-08 12:45:03,867.3,4,LoRa,125,SF11,4/5,on,-114,-1.2,2,0026cb0c8603723f4041840410ae0102,00,26cb,0c86,0372,24.8 %,45.17994942426078,5.716624941423528,0102
1240,2015-07-08 12:45:02,867.7,6,LoRa,125,SF12,4/5,on,-120,-0.5,2,0026cb0c8c036c3e40419a0410a600fd,00,26cb,0c8c,036c,24.41 %,45.18018545868223,5.716453280026111,00fd
1238,2015-07-08 12:44:59,868.5,2,LoRa,125,SF7,4/5,on,-121,-6.2,2,0026cc0c8603723d40419a0410a600fd,00,26cc,0c86,0372,24.02 %,45.18018545868223,5.716453280026111,00fd
1236,2015-07-08 12:44:58,867.9,7,LoRa,125,SF9,4/5,on,-122,-3.5,2,0026c90c8c03723d40419a0410a600fd,00,26c9,0c8c,0372,24.02 %,45.18018545868223,5.716453280026111,00fd
1234,2015-07-08 12:44:57,868.5,2,LoRa,125,SF11,4/5,on,-118,-3.5,2,0026ca0c8603703d40419a0410a600fd,00,26ca,0c86,0370,24.02 %,45.18018545868223,5.716453280026111,00fd
1231,2015-07-08 12:44:53,868.1,0,LoRa,125,SF7,4/5,on,-121,-3.2,2,0026cc0c8603733e40419a0410a600fd,00,26cc,0c86,0373,24.41 %,45.18018545868223,5.716453280026111,00fd
1230,2015-07-08 12:44:53,867.1,3,LoRa,125,SF8,4/5,on,-121,-3.8,2,0026cc0c8603733f40419a0410a600fd,00,26cc,0c86,0373,24.8 %,45.18018545868223,5.716453280026111,00fd
1228,2015-07-08 12:44:51,867.7,6,LoRa,125,SF10,4/5,on,-121,-10.2,2,0026cc0c8c03693c4041be04109b00ef,00,26cc,0c8c,0369,23.62 %,45.18057169682642,5.716217245604663,00ef
1226,2015-07-08 12:44:49,868.5,2,LoRa,125,SF12,4/5,on,-120,-7.5,2,0026ca0c9203733d4041be04109b00ef,00,26ca,0c92,0373,24.02 %,45.18057169682642,5.716217245604663,00ef
1225,2015-07-08 12:44:47,868.3,8,LoRa,250,SF7,4/5,on,-119,-6.2,2,0026c90c8c037a3c4041be04109b00ef,00,26c9,0c8c,037a,23.62 %,45.18057169682642,5.716217245604663,00ef
1224,2015-07-08 12:44:47,867.7,6,LoRa,125,SF7,4/5,on,-119,-2.2,2,0026c90c92037a3d4041be04109b00ef,00,26c9,0c92,037a,24.02 %,45.18057169682642,5.716217245604663,00ef
1220,2015-07-08 12:44:44,867.7,6,LoRa,125,SF11,4/5,on,-122,-3.2,2,0026c90c8c03803c4041be04109b00ef,00,26c9,0c8c,0380,23.62 %,45.18057169682642,5.716217245604663,00ef
1219,2015-07-08 12:44:43,868.1,0,LoRa,125,SF12,4/5,on,-115,-2.8,2,0026ca0c9203823d4041be04109b00ef,00,26ca,0c92,0382,24.02 %,45.18057169682642,5.716217245604663,00ef
1217,2015-07-08 12:44:40,867.3,4,LoRa,125,SF7,4/5,on,-120,0,2,0026ca0c8c03803e4041c004109a00e1,00,26ca,0c8c,0380,24.41 %,45.180593154501096,5.716195787929986,00e1
1215,2015-07-08 12:44:39,868.1,0,LoRa,125,SF9,4/5,on,-126,1.8,2,0026ca0c8c036d3c4041c004109a00e1,00,26ca,0c8c,036d,23.62 %,45.180593154501096,5.716195787929986,00e1
1214,2015-07-08 12:44:39,868.5,2,LoRa,125,SF10,4/5,on,-122,-1.8,2,0026cb0c8603713c4041c004109a00e1,00,26cb,0c86,0371,23.62 %,45.180593154501096,5.716195787929986,00e1
1213,2015-07-08 12:44:38,867.3,4,LoRa,125,SF11,4/5,on,-119,-4.8,2,0026cb0c86036e3d4041c004109a00e1,00,26cb,0c86,036e,24.02 %,45.180593154501096,5.716195787929986,00e1
1212,2015-07-08 12:44:37,867.9,7,LoRa,125,SF12,4/5,on,-120,5,2,0026ca0c9f03703c4041c004109a00e1,00,26ca,0c9f,0370,23.62 %,45.180593154501096,5.716195787929986,00e1
1211,2015-07-08 12:44:35,868.3,8,LoRa,250,SF7,4/5,on,-117,0,2,0026ca0ca503803d4041c004109a00e1,00,26ca,0ca5,0380,24.02 %,45.180593154501096,5.716195787929986,00e1
1209,2015-07-08 12:44:34,867.3,4,LoRa,125,SF8,4/5,on,-115,6.5,2,0026c80ca503823d4041c004109a00e1,00,26c8,0ca5,0382,24.02 %,45.180593154501096,5.716195787929986,00e1
1208,2015-07-08 12:44:33,867.7,6,LoRa,125,SF9,4/5,on,-122,-4.8,2,0026c80ca5038a3d4041c004109a00e1,00,26c8,0ca5,038a,24.02 %,45.180593154501096,5.716195787929986,00e1
1206,2015-07-08 12:44:32,868.5,2,LoRa,125,SF11,4/5,on,-122,-3.2,2,0026c90cab03893e4041b204109400d6,00,26c9,0cab,0389,24.41 %,45.18044295077836,5.7160670418819235,00d6
1205,2015-07-08 12:44:30,867.5,5,LoRa,125,SF12,4/5,on,-116,2.2,2,0026c90cb2037d3f4041b204109400d6,00,26c9,0cb2,037d,24.8 %,45.18044295077836,5.7160670418819235,00d6
1203,2015-07-08 12:44:28,868.1,0,LoRa,125,SF7,4/5,on,-121,0.5,2,0026c80cb803843e4041b204109400d6,00,26c8,0cb8,0384,24.41 %,45.18044295077836,5.7160670418819235,00d6
1202,2015-07-08 12:44:27,867.9,3,LoRa,125,SF8,4/5,on,-120,1.2,2,0026c90cb803813e4041b204109400d6,00,26c9,0cb8,0381,24.41 %,45.18044295077836,5.7160670418819235,00d6
1199,2015-07-08 12:44:25,868.1,0,LoRa,125,SF11,4/5,on,-120,0.2,2,0026c90cb2037e3f4041b204109400d6,00,26c9,0cb2,037e,24.8 %,45.18044295077836,5.7160670418819235,00d6
1198,2015-07-08 12:44:24,867.5,3,LoRa,125,SF12,4/5,on,-119,-1.5,2,0026ca0cb203763e4041b204109400d6,00,26ca,0cb2,0376,24.41 %,45.18044295077836,5.7160670418819235,00d6
1196,2015-07-08 12:44:22,867.9,7,LoRa,125,SF7,4/5,on,-115,4,2,0026c90cab037a3e4041b204109400d6,00,26c9,0cab,037a,24.41 %,45.18044295077836,5.7160670418819235,00d6
1194,2015-07-08 12:44:21,868.5,2,LoRa,125,SF9,4/5,on,-118,0.8,2,0026c60cab03823f4041b104108c00cf,00,26c6,0cab,0382,24.8 %,45.18043222194102,5.715895380484507,00cf
1191,2015-07-08 12:44:18,868.3,1,LoRa,125,SF12,4/5,on,-113,-5.8,2,0026cb0ccb03693e4041b104108c00cf,00,26cb,0ccb,0369,24.41 %,45.18043222194102,5.715895380484507,00cf
1190,2015-07-08 12:44:16,868.3,8,LoRa,250,SF7,4/5,on,-115,-2.8,2,0026cb0cd10381404041b104108c00cf,00,26cb,0cd1,0381,25.2 %,45.18043222194102,5.715895380484507,00cf
1187,2015-07-08 12:44:14,868.1,0,LoRa,125,SF9,4/5,on,-113,1,2,0026c90cd7037a3f4041b104108c00cf,00,26c9,0cd7,037a,24.8 %,45.18043222194102,5.715895380484507,00cf
1185,2015-07-08 12:44:13,867.3,4,LoRa,125,SF11,4/5,on,-113,4.5,2,0026cb0ce4036a404041b104108c00cf,00,26cb,0ce4,036a,25.2 %,45.18043222194102,5.715895380484507,00cf
1184,2015-07-08 12:44:11,867.9,7,LoRa,125,SF12,4/5,on,-116,1.2,2,0026cb0d09036c3e4041b104108c00cf,00,26cb,0d09,036c,24.41 %,45.18043222194102,5.715895380484507,00cf
1181,2015-07-08 12:44:08,867.3,4,LoRa,125,SF8,4/5,on,-120,-6.2,2,0026c90d22038b404041b104108c00cf,00,26c9,0d22,038b,25.2 %,45.18043222194102,5.715895380484507,00cf
1180,2015-07-08 12:44:08,867.7,6,LoRa,125,SF9,4/5,on,-116,4.2,2,0026ca0d280380404041b104108c00cf,00,26ca,0d28,0380,25.2 %,45.18043222194102,5.715895380484507,00cf
1178,2015-07-08 12:44:06,868.5,2,LoRa,125,SF11,4/5,on,-118,2,2,0026c70d2f03843d4041b104108c00cf,00,26c7,0d2f,0384,24.02 %,45.18043222194102,5.715895380484507,00cf
1177,2015-07-08 12:44:05,867.3,4,LoRa,125,SF12,4/5,on,-119,-2.2,2,0026c90d2f0380404041b104108c00cf,00,26c9,0d2f,0380,25.2 %,45.18043222194102,5.715895380484507,00cf
1173,2015-07-08 12:44:02,867.3,4,LoRa,125,SF9,4/5,on,-121,-6.8,2,0026c90d2f037d3e4041b104108c00cf,00,26c9,0d2f,037d,24.41 %,45.18043222194102,5.715895380484507,00cf
1171,2015-07-08 12:44:00,868.3,1,LoRa,125,SF11,4/5,on,-117,-10,2,0026c90d2f03773f4041b104108c00cf,00,26c9,0d2f,0377,24.8 %,45.18043222194102,5.715895380484507,00cf
1170,2015-07-08 12:43:59,868.5,2,LoRa,125,SF12,4/5,on,-122,-5.2,2,0026c90d2f037d404041b104108c00cf,00,26c9,0d2f,037d,25.2 %,45.18043222194102,5.715895380484507,00cf
1168,2015-07-08 12:43:56,867.9,7,LoRa,125,SF7,4/5,on,-121,-8,2,0026c90d2f03763d4041b104108c00cf,00,26c9,0d2f,0376,24.02 %,45.18043222194102,5.715895380484507,00cf
1165,2015-07-08 12:43:55,867.3,4,LoRa,125,SF10,4/5,on,-118,-0.8,2,0026ca0d2f03793e4041b104108c00cf,00,26ca,0d2f,0379,24.41 %,45.18043222194102,5.715895380484507,00cf
1164,2015-07-08 12:43:54,867.7,6,LoRa,125,SF11,4/5,on,-120,-9.5,2,0026c90d2f037d414041b104108c00cf,00,26c9,0d2f,037d,25.59 %,45.18043222194102,5.715895380484507,00cf
1163,2015-07-08 12:43:52,868.3,1,LoRa,125,SF12,4/5,on,-121,-0.8,2,0026c90d35037d3f4041b104108c00cf,00,26c9,0d35,037d,24.8 %,45.18043222194102,5.715895380484507,00cf
1161,2015-07-08 12:43:50,867.3,4,LoRa,125,SF7,4/5,on,-119,-5.2,2,0026c80d2f0387404041b104108c00cf,00,26c8,0d2f,0387,25.2 %,45.18043222194102,5.715895380484507,00cf
1158,2015-07-08 12:43:48,868.5,2,LoRa,125,SF10,4/5,on,-121,-2.2,2,0026ca0d2f037e414041b104108c00cf,00,26ca,0d2f,037e,25.59 %,45.18043222194102,5.715895380484507,00cf
1157,2015-07-08 12:43:47,867.3,4,LoRa,125,SF11,4/5,on,-113,3,2,0026ca0d280372404041b104108c00cf,00,26ca,0d28,0372,25.2 %,45.18043222194102,5.715895380484507,00cf
1153,2015-07-08 12:43:43,867.5,5,LoRa,125,SF8,4/5,on,-120,-2.2,2,0026c80d28037e414041b104108c00cf,00,26c8,0d28,037e,25.59 %,45.18043222194102,5.715895380484507,00cf
1152,2015-07-08 12:43:43,867.9,7,LoRa,125,SF9,4/5,on,-122,-7.8,2,0026c90d28037a3f4041b104108c00cf,00,26c9,0d28,037a,24.8 %,45.18043222194102,5.715895380484507,00cf
1151,2015-07-08 12:43:42,868.1,0,LoRa,125,SF10,4/5,on,-118,2.5,2,0026cb0d28037b3f4041b104108c00cf,00,26cb,0d28,037b,24.8 %,45.18043222194102,5.715895380484507,00cf
1149,2015-07-08 12:43:40,867.3,4,LoRa,125,SF12,4/5,on,-110,0,2,0026ca0d2f0373414041b104108c00cf,00,26ca,0d2f,0373,25.59 %,45.18043222194102,5.715895380484507,00cf
1147,2015-07-08 12:43:37,868.3,1,LoRa,125,SF7,4/5,on,-115,3,2,0026c90d2803713f4041b104108c00cf,00,26c9,0d28,0371,24.8 %,45.18043222194102,5.715895380484507,00cf
1145,2015-07-08 12:43:36,867.3,4,LoRa,125,SF9,4/5,on,-115,0.8,2,0026c80d2803663e4041b104108c00cf,00,26c8,0d28,0366,24.41 %,45.18043222194102,5.715895380484507,00cf
1144,2015-07-08 12:43:36,867.7,6,LoRa,125,SF10,4/5,on,-106,5.8,2,0026cc0d28037a3f4041b104108c00cf,00,26cc,0d28,037a,24.8 %,45.18043222194102,5.715895380484507,00cf
1139,2015-07-08 12:43:30,868.1,0,LoRa,125,SF8,4/5,on,-113,-3.5,2,0026ca0d280378424041b104108c00cf,00,26ca,0d28,0378,25.98 %,45.18043222194102,5.715895380484507,00cf
1138,2015-07-08 12:43:30,868.5,2,LoRa,125,SF9,4/5,on,-115,5.8,2,0026cb0d280377404041b104108c00cf,00,26cb,0d28,0377,25.2 %,45.18043222194102,5.715895380484507,00cf
1137,2015-07-08 12:43:29,867.3,4,LoRa,125,SF10,4/5,on,-114,-0.2,2,0026cb0d28036b404041b104108c00cf,00,26cb,0d28,036b,25.2 %,45.18043222194102,5.715895380484507,00cf
1136,2015-07-08 12:43:28,867.7,6,LoRa,125,SF11,4/5,on,-106,6,2,0026cc0d280378414041b104108c00cf,00,26cc,0d28,0378,25.59 %,45.18043222194102,5.715895380484507,00cf
1133,2015-07-08 12:43:25,867.3,4,LoRa,125,SF7,4/5,on,-113,6.5,2,0026ca0d280373414041b104108c00cf,00,26ca,0d28,0373,25.59 %,45.18043222194102,5.715895380484507,00cf
1132,2015-07-08 12:43:24,867.7,6,LoRa,125,SF8,4/5,on,-121,-5.8,2,0026ca0d2803733f4041b104108c00cf,00,26ca,0d28,0373,24.8 %,45.18043222194102,5.715895380484507,00cf
1131,2015-07-08 12:43:24,868.3,1,LoRa,125,SF9,4/5,on,-114,5,2,0026ca0d2803773e4041b104108c00cf,00,26ca,0d28,0377,24.41 %,45.18043222194102,5.715895380484507,00cf
1130,2015-07-08 12:43:23,868.5,2,LoRa,125,SF10,4/5,on,-120,0.5,2,0026cb0d2203673f4041b104108c00cf,00,26cb,0d22,0367,24.8 %,45.18043222194102,5.715895380484507,00cf
1129,2015-07-08 12:43:22,867.5,5,LoRa,125,SF11,4/5,on,-118,4.2,2,0026c90d2203793e4041b204108c00cf,00,26c9,0d22,0379,24.41 %,45.18044295077836,5.715895380484507,00cf
1126,2015-07-08 12:43:18,867.1,3,LoRa,125,SF7,4/5,on,-118,5.2,2,0026ca0d220379404041b204108c00cf,00,26ca,0d22,0379,25.2 %,45.18044295077836,5.715895380484507,00cf
1125,2015-07-08 12:43:18,867.5,5,LoRa,125,SF8,4/5,on,-116,2.5,2,0026ca0d220376404041b204108c00cf,00,26ca,0d22,0376,25.2 %,45.18044295077836,5.715895380484507,00cf
1123,2015-07-08 12:43:17,868.3,1,LoRa,125,SF10,4/5,on,-115,-1.2,2,0026ca0d2803673f4041b204108c00cf,00,26ca,0d28,0367,24.8 %,45.18044295077836,5.715895380484507,00cf
1122,2015-07-08 12:43:16,867.1,3,LoRa,125,SF11,4/5,on,-122,0.2,2,0026c90d22036f404041b204108c00cf,00,26c9,0d22,036f,25.2 %,45.18044295077836,5.715895380484507,00cf
1121,2015-07-08 12:43:15,867.5,5,LoRa,125,SF12,4/5,on,-117,-7.5,2,0026cb0d2803753e4041b204108c00cf,00,26cb,0d28,0375,24.41 %,45.18044295077836,5.715895380484507,00cf
1120,2015-07-08 12:43:12,868.3,8,LoRa,250,SF7,4/5,on,-113,2.8,2,0026ca0d2803743f4041b204108c00cf,00,26ca,0d28,0374,24.8 %,45.18044295077836,5.715895380484507,00cf
1118,2015-07-08 12:43:12,868.5,2,LoRa,125,SF8,4/5,on,-108,7.8,2,0026c90d280370404041b204108c00cf,00,26c9,0d28,0370,25.2 %,45.18044295077836,5.715895380484507,00cf
1117,2015-07-08 12:43:11,867.3,4,LoRa,125,SF9,4/5,on,-104,10,2,0026c90d2203783e4041b204108c00cf,00,26c9,0d22,0378,24.41 %,45.18044295077836,5.715895380484507,00cf
1115,2015-07-08 12:43:09,868.3,1,LoRa,125,SF11,4/5,on,-120,6.8,2,0026ca0d2203733f4041b204108c00cf,00,26ca,0d22,0373,24.8 %,45.18044295077836,5.715895380484507,00cf
1114,2015-07-08 12:43:08,868.5,2,LoRa,125,SF12,4/5,on,-115,1,2,0026cb0d220377404041b204108c00cf,00,26cb,0d22,0377,25.2 %,45.18044295077836,5.715895380484507,00cf
1113,2015-07-08 12:43:06,868.3,8,LoRa,250,SF7,4/5,on,-112,3.8,2,0026cb0d28036f404041b204108c00cf,00,26cb,0d28,036f,25.2 %,45.18044295077836,5.715895380484507,00cf
1112,2015-07-08 12:43:06,868.75,7,LoRa,125,SF7,4/5,on,-114,2.2,2,0026ca0d2803773f4041b204108c00cf,00,26ca,0d28,0377,24.8 %,45.18044295077836,5.715895380484507,00cf
1111,2015-07-08 12:43:05,868.3,1,LoRa,125,SF8,4/5,on,-113,3.2,2,0026c90d220370404041b204108c00cf,00,26c9,0d22,0370,25.2 %,45.18044295077836,5.715895380484507,00cf
1110,2015-07-08 12:43:05,868.5,2,LoRa,125,SF9,4/5,on,-120,3.5,2,0026ca0d220376404041b204108c00cf,00,26ca,0d22,0376,25.2 %,45.18044295077836,5.715895380484507,00cf
1109,2015-07-08 12:43:04,867.3,4,LoRa,125,SF10,4/5,on,-108,6.2,2,0026ca0d2203733f4041b204108c00cf,00,26ca,0d22,0373,24.8 %,45.18044295077836,5.715895380484507,00cf
1108,2015-07-08 12:43:03,867.9,7,LoRa,125,SF11,4/5,on,-116,-1.2,2,0026cb0d1c036f404041b204108c00cf,00,26cb,0d1c,036f,25.2 %,45.18044295077836,5.715895380484507,00cf
1106,2015-07-08 12:43:00,868.3,8,LoRa,250,SF7,4/5,on,-117,-3.2,2,0026cc0d28036b3e4041b404109a00d0,00,26cc,0d28,036b,24.41 %,45.180464408453034,5.716195787929986,00d0
1105,2015-07-08 12:42:59,867.5,5,LoRa,125,SF7,4/5,on,-116,2.8,2,0026cb0d22035b3d4041b404109a00d0,00,26cb,0d22,035b,24.02 %,45.180464408453034,5.716195787929986,00d0
